sample_id,class,mask_coverage,input_full_RMSE,input_full_MAE,input_full_REL,input_full_δ1.05,input_full_δ1.10,input_full_δ1.25,input_full_n_valid,pred_full_RMSE,pred_full_MAE,pred_full_REL,pred_full_δ1.05,pred_full_δ1.10,pred_full_δ1.25,pred_full_n_valid,input_mask_RMSE,input_mask_MAE,input_mask_REL,input_mask_δ1.05,input_mask_δ1.10,input_mask_δ1.25,input_mask_n_valid,pred_mask_RMSE,pred_mask_MAE,pred_mask_REL,pred_mask_δ1.05,pred_mask_δ1.10,pred_mask_δ1.25,pred_mask_n_valid
000005493,stemless-plastic-champagne-glass-train,0.04095459,0.44648832,0.09034987,0.3093618,0.95904541015625,0.95904541015625,0.95904541015625,16384,0.035826202,0.026011601,0.051432677,0.90484619140625,0.958740234375,0.9595947265625,16384,2.2062707,2.2060988,7.553776,0.0,0.0,0.0,671,0.14445604,0.14312923,0.49142742,0.004470938897168405,0.007451564828614009,0.014903129657228018,671
000008817,square-plastic-bottle-train,0.030883789,0.25176397,0.04422468,0.04152087,0.9691162109375,0.9691162109375,0.9691162109375,16384,0.020277292,0.019130008,0.01620661,0.9910888671875,0.999755859375,1.0,16384,1.4326109,1.4319706,1.344423,0.0,0.0,0.0,506,0.049150947,0.04608848,0.043311257,0.7213438735177866,0.9920948616600791,1.0,506
000001117,stemless-plastic-champagne-glass-train,0.019165039,0.21267138,0.029434204,0.030589242,0.9808349609375,0.9808349609375,0.9808349609375,16384,0.01975518,0.017522357,0.01567148,0.98681640625,0.99517822265625,1.0,16384,1.5362227,1.535828,1.5960958,0.0,0.0,0.0,314,0.0742275,0.06760934,0.07077918,0.3535031847133758,0.7515923566878981,1.0,314
000011551,heart-bath-bomb-train,0.016784668,0.22228806,0.02879253,0.036803387,0.98321533203125,0.98321533203125,0.98321533203125,16384,0.037815876,0.037249073,0.046091333,0.54290771484375,0.99114990234375,0.99993896484375,16384,1.7157727,1.7154067,2.192679,0.0,0.0,0.0,275,0.06270678,0.058943164,0.07538386,0.13818181818181818,0.8327272727272728,1.0,275
000002697,stemless-plastic-champagne-glass-train,0.007080078,0.014937482,0.0010641813,0.00046455616,0.995849609375,0.99859619140625,1.0,16384,0.029263953,0.027075468,0.011293823,0.99542236328125,0.999755859375,1.0,16384,0.17752452,0.15030643,0.06561455,0.41379310344827586,0.8017241379310345,1.0,116,0.14157134,0.13145734,0.05652261,0.3620689655172414,0.9655172413793104,1.0,116
000000752,cup-with-waves-train,0.030822754,0.30060723,0.05271235,0.06780642,0.96917724609375,0.96917724609375,0.96917724609375,16384,0.06771766,0.067462265,0.074425966,0.02496337890625,0.81317138671875,1.0,16384,1.7122363,1.7101766,2.199882,0.0,0.0,0.0,505,0.08768894,0.08496633,0.10822192,0.02178217821782178,0.33861386138613864,1.0,505
000011024,stemless-plastic-champagne-glass-train,0.014038086,0.17858867,0.021122634,0.021510057,0.9859619140625,0.9859619140625,0.9859619140625,16384,0.055664472,0.05539544,0.047432307,0.5018310546875,0.99688720703125,1.0,16384,1.5073009,1.5046663,1.5322644,0.0,0.0,0.0,230,0.047660828,0.045184758,0.046363655,0.6173913043478261,0.9956521739130435,1.0,230
000002582,heart-bath-bomb-train,0.05859375,0.49676546,0.12023784,0.26953137,0.94140625,0.94140625,0.94140625,16384,0.058650162,0.058490437,0.116348594,0.00067138671875,0.19818115234375,0.99835205078125,16384,2.0522287,2.0520592,4.6000013,0.0,0.0,0.0,960,0.053745914,0.052605655,0.117871046,0.010416666666666666,0.23020833333333332,1.0,960
000011117,stemless-plastic-champagne-glass-train,0.039367676,0.31900543,0.06322464,0.07153641,0.96063232421875,0.96063232421875,0.96063232421875,16384,0.023106147,0.008746843,0.00961883,0.96209716796875,0.97503662109375,0.99951171875,16384,1.6077857,1.606004,1.8171357,0.0,0.0,0.0,645,0.11251228,0.10540365,0.12037477,0.05426356589147287,0.3798449612403101,0.9875968992248062,645
000001631,stemless-plastic-champagne-glass-train,0.016967773,0.13202167,0.017152786,0.011589222,0.9830322265625,0.9830322265625,0.9830322265625,16384,0.039897744,0.03851615,0.0230161,0.98565673828125,0.99761962890625,1.0,16384,1.0135211,1.0109038,0.68301374,0.0,0.0,0.0,278,0.1056251,0.0995725,0.0677263,0.21942446043165467,0.8633093525179856,1.0,278
000000899,flower-bath-bomb-train,0.20178223,0.99667704,0.44757158,1.6497867,0.7982177734375,0.7982177734375,0.7982177734375,16384,0.030797087,0.029961925,0.10135446,0.03717041015625,0.45068359375,0.9976806640625,16384,2.2187738,2.2180922,8.176076,0.0,0.0,0.0,3306,0.037494145,0.035382234,0.13305478,0.09316394434361766,0.2519661222020569,0.9912280701754386,3306
000008447,stemless-plastic-champagne-glass-train,0.028808594,0.30042163,0.050976068,0.070107274,0.97119140625,0.97119140625,0.97119140625,16384,0.0217418,0.019857313,0.022174243,0.9678955078125,0.99322509765625,1.0,16384,1.7699875,1.7694744,2.4335542,0.0,0.0,0.0,472,0.06482462,0.06325585,0.08701912,0.03389830508474576,0.7711864406779662,1.0,472
000000436,square-plastic-bottle-train,0.037841797,0.28779414,0.05592224,0.05512884,0.962158203125,0.962158203125,0.962158203125,16384,0.019016018,0.015610596,0.014242511,0.97796630859375,0.998046875,0.99993896484375,16384,1.4794357,1.4777902,1.4568242,0.0,0.0,0.0,620,0.06388615,0.05692598,0.05559302,0.43709677419354837,0.9596774193548387,0.9983870967741936,620
000002385,heart-bath-bomb-train,0.034240723,0.3787037,0.07007246,0.15491031,0.96575927734375,0.96575927734375,0.96575927734375,16384,0.06451828,0.06440399,0.11058667,0.05389404296875,0.36541748046875,0.9940185546875,16384,2.0465772,2.0464654,4.5241537,0.0,0.0,0.0,561,0.059617985,0.058554064,0.12897791,0.0035650623885918,0.08912655971479501,1.0,561
000002647,flower-bath-bomb-train,0.046569824,0.4003062,0.08634469,0.13504738,0.95343017578125,0.95343017578125,0.95343017578125,16384,0.048968833,0.04843439,0.067124724,0.14300537109375,0.92645263671875,0.99993896484375,16384,1.8549834,1.8540909,2.8998904,0.0,0.0,0.0,763,0.03502739,0.03081039,0.04962005,0.5412844036697247,0.9541284403669725,1.0,763
000006635,square-plastic-bottle-train,0.04650879,0.4033347,0.086959094,0.13880609,0.9534912109375,0.9534912109375,0.9534912109375,16384,0.03258517,0.03008585,0.043223076,0.64263916015625,0.9638671875,0.9996337890625,16384,1.8702433,1.8697346,2.9845128,0.0,0.0,0.0,762,0.082833186,0.078266315,0.123851284,0.009186351706036745,0.2887139107611549,0.9921259842519685,762
000005440,heart-bath-bomb-train,0.03643799,0.37914297,0.07237071,0.1410445,0.96356201171875,0.96356201171875,0.96356201171875,16384,0.01682037,0.016269295,0.029836118,0.96612548828125,0.99945068359375,1.0,16384,1.986213,1.9861335,3.8708096,0.0,0.0,0.0,597,0.03346981,0.031595614,0.061093047,0.31993299832495814,0.9865996649916248,1.0,597
000007878,square-plastic-bottle-train,0.06616211,0.42074645,0.10817295,0.1257017,0.933837890625,0.933837890625,0.933837890625,16384,0.045535654,0.045001235,0.04267577,0.70587158203125,0.99822998046875,1.0,16384,1.6357458,1.6349683,1.8999046,0.0,0.0,0.0,1084,0.05339904,0.048959184,0.056559067,0.32564575645756455,0.985239852398524,1.0,1084
000000212,cup-with-waves-train,0.18353271,0.9316651,0.39902115,1.2584364,0.81646728515625,0.81646728515625,0.81646728515625,16384,0.10210304,0.099101305,0.2232011,0.02001953125,0.04608154296875,0.44219970703125,16384,2.1747189,2.1741145,6.856742,0.0,0.0,0.0,3007,0.06476743,0.057178624,0.1902477,0.10907881609577652,0.2510808114399734,0.7233122713668108,3007
000000674,flower-bath-bomb-train,0.046569824,0.4443775,0.09584676,0.22245145,0.95343017578125,0.95343017578125,0.95343017578125,16384,0.028263083,0.026976885,0.055453997,0.3797607421875,0.94012451171875,0.99951171875,16384,2.059206,2.05813,4.7767286,0.0,0.0,0.0,763,0.055160224,0.053989545,0.12262596,0.001310615989515072,0.11533420707732635,1.0,763
000010949,square-plastic-bottle-train,0.017089844,0.16176692,0.021119595,0.016791228,0.98291015625,0.98291015625,0.98291015625,16384,0.03823668,0.035598792,0.02537579,0.9786376953125,0.99224853515625,1.0,16384,1.2374301,1.235798,0.98252684,0.0,0.0,0.0,280,0.12851964,0.12091479,0.0970701,0.09642857142857143,0.55,1.0,280
000006783,heart-bath-bomb-train,0.023803711,0.31677535,0.048867866,0.10994879,0.9761962890625,0.9761962890625,0.9761962890625,16384,0.03668151,0.036542475,0.057527248,0.350341796875,0.966064453125,1.0,16384,2.0531895,2.0529516,4.618977,0.0,0.0,0.0,390,0.03979874,0.038672,0.08656271,0.03333333333333333,0.764102564102564,1.0,390
000011414,square-plastic-bottle-train,0.13659668,0.73652774,0.27207577,0.5449115,0.8634033203125,0.8634033203125,0.8634033203125,16384,0.051122442,0.043827325,0.06238552,0.53271484375,0.8828125,0.9830322265625,16384,1.9928244,1.9918183,3.9892,0.0,0.0,0.0,2238,0.10320933,0.09231326,0.1789467,0.12377122430741734,0.19436997319034852,0.8798033958891868,2238
000002048,heart-bath-bomb-train,0.09301758,0.6599313,0.20125934,0.60158116,0.906982421875,0.906982421875,0.906982421875,16384,0.039331283,0.03129047,0.0805424,0.34442138671875,0.877197265625,0.912353515625,16384,2.1637955,2.16367,6.4673915,0.0,0.0,0.0,1524,0.10445066,0.10244273,0.30386555,0.0,0.0,0.05774278215223097,1524
000007420,stemless-plastic-champagne-glass-train,0.0234375,0.23084104,0.03523469,0.036161873,0.9765625,0.9765625,0.9765625,16384,0.044353306,0.043452717,0.029101552,0.96051025390625,0.99298095703125,1.0,16384,1.5078473,1.5033468,1.5429066,0.0,0.0,0.0,384,0.084729254,0.08289961,0.08519954,0.06770833333333333,0.7005208333333334,1.0,384
000002971,flower-bath-bomb-train,0.024047852,0.29429525,0.04561284,0.07668277,0.9759521484375,0.9759521484375,0.9759521484375,16384,0.053819105,0.05324988,0.072186805,0.01910400390625,0.9229736328125,0.99932861328125,16384,1.8977767,1.8967533,3.1887572,0.0,0.0,0.0,394,0.0949172,0.091501944,0.15357953,0.0,0.048223350253807105,0.9720812182741116,394
000008315,stemless-plastic-champagne-glass-train,0.014465332,0.1263635,0.015170813,0.010500707,0.98553466796875,0.98553466796875,0.98553466796875,16384,0.035543073,0.03482413,0.023320507,0.990966796875,0.99993896484375,1.0,16384,1.0506486,1.0487704,0.7259223,0.0,0.0,0.0,237,0.07663313,0.07193461,0.04926767,0.45569620253164556,0.9957805907172996,1.0,237
000011413,square-plastic-bottle-train,0.018066406,0.15484037,0.020753086,0.015495166,0.98193359375,0.98193359375,0.98193359375,16384,0.00917676,0.0034530428,0.002285168,0.99407958984375,1.0,1.0,16384,1.1519889,1.1487113,0.8576784,0.0,0.0,0.0,296,0.05983221,0.053264037,0.039664783,0.7027027027027027,1.0,1.0,296
000006350,stemless-plastic-champagne-glass-train,0.03253174,0.34207356,0.06166944,0.10325409,0.96746826171875,0.96746826171875,0.96746826171875,16384,0.042650227,0.041343063,0.05249002,0.45220947265625,0.9754638671875,0.99853515625,16384,1.8965569,1.8956699,3.1739495,0.0,0.0,0.0,533,0.08748374,0.076821774,0.1313197,0.0900562851782364,0.36397748592870544,0.9568480300187617,533
000008110,heart-bath-bomb-train,0.040222168,0.4416594,0.088574156,0.29847434,0.95977783203125,0.95977783203125,0.95977783203125,16384,0.11470853,0.1139906,0.305557,6.103515625e-05,0.00042724609375,0.05316162109375,16384,2.2021897,2.202123,7.4206433,0.0,0.0,0.0,659,0.05940832,0.057818387,0.19553971,0.0,0.006069802731411229,0.8725341426403642,659
000002647,square-plastic-bottle-train,0.035339355,0.2752631,0.05166143,0.05030535,0.96466064453125,0.96466064453125,0.96466064453125,16384,0.06432277,0.06384312,0.051554635,0.42620849609375,0.994140625,1.0,16384,1.4642617,1.4618669,1.4234937,0.0,0.0,0.0,579,0.06989064,0.0626027,0.06186921,0.3592400690846287,0.8652849740932642,1.0,579
000005662,heart-bath-bomb-train,0.022216797,0.2660528,0.039647073,0.055632614,0.977783203125,0.977783203125,0.977783203125,16384,0.016375398,0.011879671,0.014154576,0.97406005859375,0.9842529296875,1.0,16384,1.7849543,1.784554,2.5040789,0.0,0.0,0.0,364,0.08138488,0.07992896,0.11231368,0.0027472527472527475,0.3076923076923077,1.0,364
000001789,stemless-plastic-champagne-glass-train,0.016845703,0.13704705,0.017734766,0.01234421,0.983154296875,0.983154296875,0.983154296875,16384,0.03114373,0.030033683,0.019460864,0.99102783203125,0.99847412109375,1.0,16384,1.0559056,1.0527768,0.7327809,0.0,0.0,0.0,276,0.08183509,0.071213104,0.050496675,0.4963768115942029,0.9094202898550725,1.0,276
000001198,stemless-plastic-champagne-glass-train,0.011657715,0.080402896,0.008640528,0.004939948,0.98834228515625,0.98834228515625,0.98834228515625,16384,0.015607294,0.014490888,0.0081416,0.99920654296875,0.999755859375,1.0,16384,0.74467194,0.74118537,0.42374927,0.0,0.0,0.0,191,0.055364158,0.040777005,0.023268027,0.9424083769633508,0.9790575916230366,1.0,191
000000037,cup-with-waves-train,0.103271484,0.6362121,0.20433056,0.39997733,0.896728515625,0.896728515625,0.896728515625,16384,0.022695184,0.011273529,0.019053346,0.90301513671875,0.927734375,0.99884033203125,16384,1.9797564,1.9785768,3.8730664,0.0,0.0,0.0,1692,0.06819736,0.063543305,0.124259986,0.07801418439716312,0.30437352245862886,0.9893617021276596,1692
000005693,stemless-plastic-champagne-glass-train,0.040649414,0.3336656,0.06716406,0.08064295,0.9593505859375,0.9593505859375,0.9593505859375,16384,0.043689836,0.04324518,0.048272446,0.51617431640625,0.99749755859375,0.99993896484375,16384,1.6549478,1.6522763,1.9838651,0.0,0.0,0.0,666,0.060456168,0.056804996,0.06702321,0.13063063063063063,0.963963963963964,0.9984984984984985,666
000004656,flower-bath-bomb-train,0.0690918,0.50007296,0.13140172,0.22161624,0.930908203125,0.930908203125,0.930908203125,16384,0.037218396,0.034147255,0.051644184,0.5762939453125,0.9400634765625,0.99993896484375,16384,1.9024801,1.9018425,3.2075622,0.0,0.0,0.0,1132,0.08647648,0.084447026,0.14311814,0.012367491166077738,0.13869257950530034,0.9991166077738516,1132
000010164,square-plastic-bottle-train,0.05895996,0.40141284,0.09736091,0.116151005,0.9410400390625,0.9410400390625,0.9410400390625,16384,0.07625813,0.075566754,0.08058651,0.0218505859375,0.6658935546875,1.0,16384,1.6531516,1.6513056,1.9699979,0.0,0.0,0.0,966,0.09355576,0.08838523,0.105916865,0.049689440993788817,0.5,1.0,966
000001276,cup-with-waves-train,0.11254883,0.7327072,0.24578153,0.78647256,0.887451171875,0.887451171875,0.887451171875,16384,0.051013354,0.050597377,0.13629498,0.00445556640625,0.042236328125,0.98541259765625,16384,2.1840372,2.1837769,6.9878345,0.0,0.0,0.0,1844,0.049955424,0.04731765,0.1531049,0.03850325379609545,0.19956616052060738,0.9598698481561823,1844
000002406,heart-bath-bomb-train,0.036621094,0.4118733,0.07881084,0.22845975,0.96337890625,0.96337890625,0.96337890625,16384,0.0586014,0.05819355,0.13108733,0.05072021484375,0.18194580078125,0.9237060546875,16384,2.152276,2.1520615,6.2384744,0.0,0.0,0.0,600,0.07252599,0.072084665,0.20903681,0.0,0.0033333333333333335,0.9166666666666666,600
000001931,square-plastic-bottle-train,0.054504395,0.47715312,0.11130983,0.25038964,0.94549560546875,0.94549560546875,0.94549560546875,16384,0.09306453,0.09237029,0.13588813,0.00048828125,0.24432373046875,0.9376220703125,16384,2.043817,2.0422175,4.593935,0.0,0.0,0.0,893,0.10970053,0.100741684,0.2229534,0.005599104143337066,0.015677491601343786,0.8443449048152296,893
000003566,flower-bath-bomb-train,0.01965332,0.2571525,0.03604132,0.05437685,0.9803466796875,0.9803466796875,0.9803466796875,16384,0.034256406,0.032137338,0.047958896,0.552001953125,0.98175048828125,0.999755859375,16384,1.8343102,1.833854,2.7668025,0.0,0.0,0.0,322,0.11267344,0.109349,0.16507809,0.003105590062111801,0.07763975155279502,0.9875776397515528,322
000010767,heart-bath-bomb-train,0.03125,0.3876548,0.06852707,0.22354828,0.96875,0.96875,0.96875,16384,0.059926726,0.058513124,0.13928583,6.103515625e-05,0.01544189453125,0.96160888671875,16384,2.1929069,2.1928663,7.153545,0.0,0.0,0.0,512,0.12780572,0.12635006,0.41116014,0.0,0.0,0.005859375,512
000003796,cup-with-waves-train,0.21514893,1.0213366,0.47368073,1.60851,0.78485107421875,0.78485107421875,0.78485107421875,16384,0.062051974,0.06055551,0.17059052,0.00616455078125,0.03204345703125,0.72344970703125,16384,2.2019086,2.201641,7.4762635,0.0,0.0,0.0,3525,0.059168704,0.053472407,0.17826563,0.028085106382978724,0.10382978723404256,0.900709219858156,3525
000010860,heart-bath-bomb-train,0.014038086,0.22825998,0.02703914,0.047399588,0.9859619140625,0.9859619140625,0.9859619140625,16384,0.06006086,0.059826836,0.08757008,0.12542724609375,0.54522705078125,0.99993896484375,16384,1.9265304,1.9261273,3.3764994,0.0,0.0,0.0,230,0.097136855,0.096470654,0.16841277,0.0,0.0,1.0,230
000003623,stemless-plastic-champagne-glass-train,0.0491333,0.398923,0.08838102,0.12716834,0.95086669921875,0.95086669921875,0.95086669921875,16384,0.07719931,0.076944515,0.083569676,0.00250244140625,0.60430908203125,0.9996337890625,16384,1.7997041,1.7988008,2.5882308,0.0,0.0,0.0,805,0.07395199,0.07118822,0.102755286,0.04596273291925466,0.39006211180124223,0.9962732919254659,805
000000236,heart-bath-bomb-train,0.06713867,0.578401,0.14986874,0.5605347,0.932861328125,0.932861328125,0.932861328125,16384,0.04031506,0.03885266,0.11976307,0.00518798828125,0.12115478515625,0.9453125,16384,2.2322493,2.2322268,8.348909,0.0,0.0,0.0,1100,0.07586861,0.075139746,0.2807666,0.0,0.0,0.20545454545454545,1100
000000688,heart-bath-bomb-train,0.033447266,0.3626519,0.06631704,0.12869433,0.966552734375,0.966552734375,0.966552734375,16384,0.07753431,0.07732007,0.12262018,0.00048828125,0.26947021484375,0.96319580078125,16384,1.9829404,1.9827342,3.8476784,0.0,0.0,0.0,548,0.06902785,0.06813598,0.13263007,0.0018248175182481751,0.08576642335766424,1.0,548
000009992,square-plastic-bottle-train,0.032043457,0.3048689,0.054545045,0.068850785,0.96795654296875,0.96795654296875,0.96795654296875,16384,0.031543028,0.030036245,0.030536892,0.96368408203125,0.9837646484375,1.0,16384,1.703113,1.702221,2.148669,0.0,0.0,0.0,525,0.08008636,0.07841567,0.09889183,0.011428571428571429,0.49333333333333335,1.0,525
000004535,cup-with-waves-train,0.036743164,0.4418223,0.084687255,0.43770665,0.9632568359375,0.9632568359375,0.9632568359375,16384,0.068920575,0.06646636,0.17278376,0.01513671875,0.27301025390625,0.8017578125,16384,2.3049386,2.304844,11.9126005,0.0,0.0,0.0,602,0.15665223,0.15554723,0.8070362,0.0,0.0,0.006644518272425249,602
000001352,stemless-plastic-champagne-glass-train,0.056396484,0.43828762,0.10407111,0.15939234,0.943603515625,0.943603515625,0.943603515625,16384,0.02156914,0.013364849,0.016841896,0.94384765625,0.951904296875,1.0,16384,1.8455813,1.8453475,2.8262818,0.0,0.0,0.0,924,0.08166964,0.080174714,0.12250313,0.008658008658008658,0.1471861471861472,1.0,924
000003316,heart-bath-bomb-train,0.049804688,0.46444845,0.10364294,0.24844912,0.9501953125,0.9501953125,0.9501953125,16384,0.08117107,0.07816456,0.1468395,6.103515625e-05,0.19525146484375,0.90386962890625,16384,2.0811453,2.0809877,4.9884686,0.0,0.0,0.0,816,0.17100799,0.17034246,0.40811187,0.0,0.0,0.0,816
000003489,heart-bath-bomb-train,0.013549805,0.20827629,0.02423966,0.034199722,0.9864501953125,0.9864501953125,0.9864501953125,16384,0.036565337,0.036074482,0.047054034,0.5240478515625,0.98944091796875,1.0,16384,1.7892593,1.7889305,2.5240011,0.0,0.0,0.0,222,0.0801955,0.07873119,0.11085359,0.0045045045045045045,0.2702702702702703,1.0,222
000009678,stemless-plastic-champagne-glass-train,0.02557373,0.23710968,0.037877053,0.0374645,0.97442626953125,0.97442626953125,0.97442626953125,16384,0.017027084,0.01401443,0.011869356,0.9769287109375,0.99920654296875,1.0,16384,1.4826964,1.4810922,1.4649603,0.0,0.0,0.0,419,0.07055426,0.067738995,0.06656314,0.12410501193317422,0.9737470167064439,1.0,419
000009291,square-plastic-bottle-train,0.015380859,0.13832696,0.01712662,0.01241183,0.984619140625,0.984619140625,0.984619140625,16384,0.03176355,0.030783556,0.020595284,0.98870849609375,0.99957275390625,1.0,16384,1.1153638,1.1135021,0.806966,0.0,0.0,0.0,252,0.08693599,0.08304225,0.060018484,0.2976190476190476,0.9722222222222222,1.0,252
000002472,stemless-plastic-champagne-glass-train,0.022216797,0.20111513,0.02995342,0.026106521,0.977783203125,0.977783203125,0.977783203125,16384,0.06318981,0.06279663,0.05128681,0.4095458984375,0.99603271484375,1.0,16384,1.3492861,1.3482331,1.1750803,0.0,0.0,0.0,364,0.09446356,0.088399865,0.07744559,0.12637362637362637,0.8214285714285714,1.0,364
000005896,heart-bath-bomb-train,0.024047852,0.29066783,0.045072407,0.07212792,0.9759521484375,0.9759521484375,0.9759521484375,16384,0.020593157,0.018858831,0.025795281,0.96234130859375,0.9901123046875,1.0,16384,1.8743852,1.87428,2.99935,0.0,0.0,0.0,394,0.06425366,0.062268708,0.09967868,0.007614213197969543,0.6091370558375635,1.0,394
000000783,flower-bath-bomb-train,0.077697754,0.6067918,0.16911432,0.53065413,0.92230224609375,0.92230224609375,0.92230224609375,16384,0.07763381,0.07691872,0.16380927,0.0009765625,0.1019287109375,0.72039794921875,16384,2.1768847,2.1765664,6.829723,0.0,0.0,0.0,1273,0.046847686,0.045276243,0.14236718,0.012568735271013355,0.1406127258444619,0.9937156323644933,1273
000001022,stemless-plastic-champagne-glass-train,0.037353516,0.36138022,0.06983343,0.111122,0.962646484375,0.962646484375,0.962646484375,16384,0.03349605,0.031989064,0.047556877,0.6002197265625,0.96856689453125,0.999755859375,16384,1.869815,1.8695276,2.974874,0.0,0.0,0.0,612,0.079228036,0.07735824,0.12308598,0.0016339869281045752,0.16666666666666666,0.9934640522875817,612
000006194,stemless-plastic-champagne-glass-train,0.048461914,0.38562444,0.08485982,0.113937184,0.9515380859375,0.9515380859375,0.9515380859375,16384,0.038346734,0.037339017,0.04562891,0.6734619140625,0.9794921875,0.99993896484375,16384,1.7517184,1.751062,2.3510668,0.0,0.0,0.0,794,0.070919834,0.06848624,0.092228994,0.0654911838790932,0.5881612090680101,1.0,794
